"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significance"
"RPL22",2618.71301158118,-1.41625206991208,0.314559315237286,-4.50233708336929,6.72102713368603e-06,0.000615180330056551,"RPL22","Not Significant"
"ENSG00000226944",6.58028846150709,-2.15597392765949,1.09856973643399,-1.96252805457566,0.0497010376681145,0.532539252003312,"ENSG00000226944","Not Significant"
"RNF207",588.085683649514,-0.579038809712257,0.41865812266624,-1.38308270725676,0.16663950738438,0.830849838299611,"RNF207","Not Significant"
"ICMT",1927.2978665286,0.356296489738008,0.311840655035382,1.14255945780252,0.253221546408238,0.888147975124962,"ICMT","Not Significant"
"LINC00337",28.8179026232744,-0.0390378591949804,0.489641158189296,-0.079727487246667,0.936453997374607,0.995324295929298,"LINC00337","Not Significant"
"GPR153",92.2537539524671,0.0213444872965944,0.400525414886507,0.0532912182430235,0.957499877087567,0.996535012328316,"GPR153","Not Significant"
"ACOT7",938.644766205988,0.302247211984511,0.492934715657871,0.61315870516673,0.539771406550271,0.952001379373138,"ACOT7","Not Significant"
"ENSG00000271746",8.50498383711589,-1.2676186456789,0.774153417538739,-1.63742562773802,0.101541567012471,0.715174909430222,"ENSG00000271746","Not Significant"
"HES2",97.6754766037221,0.0327266653208221,0.918089549586021,0.0356464849595325,0.971564242217737,0.998825418075094,"HES2","Not Significant"
"ESPN",49.039623681159,-0.398276052598916,1.23832302116324,-0.321625331833684,0.747736550691506,0.978584853654901,"ESPN","Not Significant"
"TNFRSF25",176.136937456602,-0.582093541678518,0.361051109123848,-1.61221923148517,0.106914241789874,0.731773423804011,"TNFRSF25","Not Significant"
"PLEKHG5",494.20368124529,-0.176874343695542,0.416680238225765,-0.42448459866654,0.671212435067849,0.967098628032593,"PLEKHG5","Not Significant"
"NOL9",2606.50055647572,0.395193679771094,0.450236626017909,0.877746626848999,0.380081234842292,0.922101289226201,"NOL9","Not Significant"
"ZBTB48",255.637472461158,-0.119043641814209,0.315312309588748,-0.377542005795697,0.705770853864372,0.972093064360681,"ZBTB48","Not Significant"
"KLHL21",1034.77084225492,0.0775882149286447,0.430316887025767,0.180304834107053,0.856913260799085,0.988847139270006,"KLHL21","Not Significant"
"PHF13",751.76527421213,0.123372916202365,0.206125608083723,0.598532697365067,0.549484548406015,0.952561849688252,"PHF13","Not Significant"
"THAP3",204.657826437886,0.300831744623422,0.315396808514106,0.953819875479075,0.340174826883319,0.916468733350545,"THAP3","Not Significant"
"DNAJC11",1297.40199393748,0.221057669163784,0.486888845034174,0.454020812796129,0.649813846825196,0.965104341918899,"DNAJC11","Not Significant"
"ENSG00000237436",9.98692277948577,-0.20803816291817,0.712902070376317,-0.291818710539518,0.770425238663603,0.98127700948413,"ENSG00000237436","Not Significant"
"CAMTA1",467.668515529225,0.148264852380433,0.288583557188385,0.513767498831011,0.607414553670975,0.960022290257465,"CAMTA1","Not Significant"
"VAMP3",1482.91910815959,0.185416587192262,0.234891888223523,0.78936990372277,0.429895840893014,0.93080728565452,"VAMP3","Not Significant"
"ENSG00000269925",13.3326770841322,-0.186632564667512,0.65925985230481,-0.283094085003104,0.777104715697869,0.981388013210005,"ENSG00000269925","Not Significant"
"PER3",144.871842072042,0.136422710790001,0.339484275922026,0.401852811649324,0.687792352718154,0.970060860492288,"PER3","Not Significant"
"TNFRSF9",2.6070745330399,0.488306270246093,1.65698476207381,0.294695691489009,0.768226354788665,0.980737493000835,"TNFRSF9","Not Significant"
"PARK7",2432.62492027713,0.459273328981074,0.385585461896605,1.19110644556466,0.233611799836352,0.881791135943566,"PARK7","Not Significant"
"ERRFI1",4428.04009202056,0.147453158322384,0.410680426363113,0.359045985288837,0.719560688418674,0.974404967015986,"ERRFI1","Not Significant"
"ENSG00000238290",8.52299633174489,-0.0266589336777148,1.11703904562989,-0.0238657133624923,0.98095972326163,0.999755946657398,"ENSG00000238290","Not Significant"
"LINC01714",9.04767734667951,-0.0733384399972556,0.923894395889328,-0.0793796783740213,0.936730631937718,0.995324295929298,"LINC01714","Not Significant"
"SLC45A1",36.5756979457567,-0.0192551512156566,0.672938100875825,-0.0286135547840079,0.977172801357031,0.999559229594546,"SLC45A1","Not Significant"
"RERE",1203.22923123842,-0.354338647325941,0.248973799003462,-1.42319653210182,0.154679190645229,0.815151522620023,"RERE","Not Significant"
"ENSG00000232912",2.6821670561491,-0.23222039509448,1.24828097467126,-0.186032151259563,0.852419548339886,0.988453499399161,"ENSG00000232912","Not Significant"
"RPL7P7",16.5388074491586,-1.04122748632159,0.763611376388273,-1.36355680195125,0.172707095668438,0.835277955852755,"RPL7P7","Not Significant"
"ENSG00000228423",11.3602765568201,-1.75734300369077,0.812469032592287,-2.16296613556302,0.030543784338827,0.422058388773964,"ENSG00000228423","Not Significant"
"ENO1",24540.6167790303,0.510631457443243,0.479188527462294,1.06561703417122,0.2865967957582,0.901059281486653,"ENO1","Not Significant"
"MIR6728",4.32713670033478,0.778982459205525,1.31196126389779,0.593754160767822,0.552676552264753,0.952561849688252,"MIR6728","Not Significant"
"ENO1-IT1",84.6963556101144,-0.571803262712113,0.514407529050682,-1.11157638724175,0.266320329733526,0.894549969613546,"ENO1-IT1","Not Significant"
"ENO1-AS1",6.89301567721221,-1.26151658094946,0.903685695279885,-1.39596829687423,0.16272404225547,0.824882543568303,"ENO1-AS1","Not Significant"
"HMGN2P17",2.63732701335769,2.29836364411841,1.74446939548052,1.31751445458023,0.187666239170204,0.848502070916444,"HMGN2P17","Not Significant"
"GPR157",246.332689343323,0.0808376016196327,0.325220856376742,0.248562169475345,0.803699474562594,0.983877110448534,"GPR157","Not Significant"
"MIR34AHG",34.318464142211,-1.02897523291931,0.439899141855889,-2.33911625418993,0.0193294176793408,0.330620654309199,"MIR34AHG","Not Significant"
"LINC01759",4.08055396341895,0.607589958288007,1.03934196931729,0.584590997212507,0.558822762590735,0.95264352907432,"LINC01759","Not Significant"
"H6PD",1284.91039935337,-0.0365644023857558,0.670987467751709,-0.0544934207314973,0.956542050298592,0.996535012328316,"H6PD","Not Significant"
"SPSB1",194.406592016963,0.147162157387686,0.279437546992547,0.526637021300545,0.598445677910784,0.958008581125138,"SPSB1","Not Significant"
"SLC25A33",380.010482703043,-0.441056251320276,0.441638585559736,-0.998681423547444,0.317949042362825,0.910392424051088,"SLC25A33","Not Significant"
"ENSG00000231181",60.4224470619849,-0.392996523125181,0.567640859304568,-0.692333042421667,0.488728204175852,0.945074417670817,"ENSG00000231181","Not Significant"
"TMEM201",823.427855246502,0.00943272480318086,0.611424369339807,0.0154274596764371,0.987691156377855,0.99978637956584,"TMEM201","Not Significant"
"PIK3CD",69.4356126374302,0.324893382550782,0.88345324330807,0.367753907761124,0.713056740368655,0.973618235720588,"PIK3CD","Not Significant"
"PIK3CD-AS2",41.8163660542334,-0.052183588010726,0.771353783464792,-0.0676519505437907,0.946062699538192,0.995717991666607,"PIK3CD-AS2","Not Significant"
"CLSTN1",3996.36770388248,0.177691294563735,0.280285465837486,0.633965425330912,0.526103386275537,0.951651433233631,"CLSTN1","Not Significant"
"CTNNBIP1",350.850971644739,0.314390766174559,0.446146509192027,0.704680547078406,0.481009059892935,0.943514019521814,"CTNNBIP1","Not Significant"
"LZIC",623.66679853625,0.400441681799043,0.240718010796863,1.66353020479621,0.0962063498626596,0.699162203059265,"LZIC","Not Significant"
"ENSG00000228150",4.35039433291025,-0.829989184395382,1.19278495724091,-0.695841425025404,0.486528143429019,0.944849788313809,"ENSG00000228150","Not Significant"
"NMNAT1",236.942784325844,0.463909103306237,0.225167926184649,2.0602805700036,0.0393717263151042,0.474286024169165,"NMNAT1","Not Significant"
"RN7SKP269",8.94698722985539,-0.629449682652675,0.886442665817138,-0.710085047714211,0.477651397935337,0.942915397136185,"RN7SKP269","Not Significant"
"RBP7",28.3213655130271,0.171499213767831,0.504095107306412,0.340212018093613,0.733696868301381,0.97644537187863,"RBP7","Not Significant"
"UBE4B",1971.35616253998,0.102037319642956,0.222431446129569,0.458736034937783,0.64642373363652,0.964755605378392,"UBE4B","Not Significant"
"PGAM1P11",8.56023239072787,-1.43401357122998,0.824942114083162,-1.73832023695837,0.0821544024708605,0.658744083865794,"PGAM1P11","Not Significant"
"KIF1B",3032.11775104468,0.155954637125385,0.204780721335636,0.761568941198205,0.446317317706522,0.934331343314639,"KIF1B","Not Significant"
"RNU6-37P",4.40747893745071,-1.32587479253634,1.17295534310542,-1.13037107536087,0.258319896826911,0.890244198266691,"RNU6-37P","Not Significant"
"PGD",3153.43851342195,0.413096379754323,0.371481381016561,1.11202445361833,0.266127636406628,0.894046626556653,"PGD","Not Significant"
"ENSG00000271989",5.94710392390823,-1.12176065594676,1.07756254128997,-1.04101675119838,0.297867773889855,0.902943945087709,"ENSG00000271989","Not Significant"
"CENPS",54.9293914460365,2.60708340443088,0.437348916124413,5.96110635767355,2.50535825734859e-09,5.74552983215469e-07,"CENPS","Not Significant"
"CORT",4.72581229586658,-0.536452162120648,1.01057972790536,-0.530836061032572,0.595532388521808,0.957552940701381,"CORT","Not Significant"
"DFFA",1755.32366664679,0.529063975199565,0.337272440160399,1.56865463109869,0.116728435395414,0.753823872134664,"DFFA","Not Significant"
"PEX14",286.983980567806,0.0498668996231339,0.270136200211927,0.184599100690735,0.853543491365373,0.988475345328733,"PEX14","Not Significant"
"CASZ1",302.268699594268,0.229838123385263,0.480300488535963,0.478529855519924,0.632273129953208,0.962599226348924,"CASZ1","Not Significant"
"TARDBP",1935.86261909794,0.654951258003621,0.404301949754011,1.6199557246808,0.105241788126116,0.725806634634475,"TARDBP","Not Significant"
"MASP2",15.5640494024927,-0.29945018047456,1.25484063994408,-0.238636023525588,0.811387829255817,0.984093670835905,"MASP2","Not Significant"
"ENSG00000271895",11.0317746655199,0.0523858890117231,0.634504270078165,0.0825619172039137,0.934199883518759,0.994965608090647,"ENSG00000271895","Not Significant"
"SRM",1662.71825087889,0.391993682368373,0.767007173117803,0.511069121785342,0.60930265674277,0.960552909022286,"SRM","Not Significant"
"EXOSC10",2254.4264943002,0.269418963777806,0.338958259853449,0.794844072819738,0.42670421030344,0.93080728565452,"EXOSC10","Not Significant"
"ENSG00000226849",3.54783784098684,1.27835522323394,1.31777932676636,0.970082924559792,0.332005159602717,0.912838991356698,"ENSG00000226849","Not Significant"
"ENSG00000230337",14.6014578384489,-0.294621082194339,0.875054428521815,-0.33668886481956,0.736351458372224,0.97644537187863,"ENSG00000230337","Not Significant"
"MTOR",3242.23506867707,0.247221255909168,0.406200668114537,0.608618535899253,0.542777315347391,0.952001379373138,"MTOR","Not Significant"
"UBIAD1",540.91771961026,0.233287323806383,0.430637851944791,0.541725077702392,0.5880079112741,0.956239002556191,"UBIAD1","Not Significant"
"DISP3",44.9511790428019,-0.353249859355102,0.583054708245957,-0.605860572531534,0.544607342869748,0.952515138983303,"DISP3","Not Significant"
"FBXO2",328.343517322764,-0.0338347357020153,0.74686752551935,-0.0453021915479423,0.963866440630969,0.997915243098468,"FBXO2","Not Significant"
"FBXO44",374.222105892079,0.0137590240311448,0.270585233561155,0.0508491311593879,0.959445740483287,0.996715332226936,"FBXO44","Not Significant"
"FBXO6",20.0578264497717,0.462779848237341,0.584935689799252,0.791163637828571,0.428848507453936,0.93080728565452,"FBXO6","Not Significant"
"MAD2L2",646.306134262733,0.560103126684939,0.333053186468054,1.68172276814011,0.0926226108981684,0.691338637488313,"MAD2L2","Not Significant"
"DRAXIN",9.04606922903984,1.29260497616735,0.853333857439837,1.51477052609327,0.129830526990937,0.778305780492714,"DRAXIN","Not Significant"
"AGTRAP",253.714307848026,0.257899389138622,0.301910014686093,0.854226016340563,0.3929797707322,0.925282000396804,"AGTRAP","Not Significant"
"MTHFR",475.396064471277,-0.318294606890044,0.439039353615535,-0.724979672707822,0.468464500951406,0.940202217307604,"MTHFR","Not Significant"
"CLCN6",318.24508196166,-0.24988129037142,0.212772368925661,-1.17440667523293,0.240232172809841,0.88359337194062,"CLCN6","Not Significant"
"NPPA-AS1",8.43349682067014,0.502423392227636,0.983045901526822,0.511088435898359,0.60928913303926,0.960552909022286,"NPPA-AS1","Not Significant"
"RNU5E-1",100.748447216435,-2.29612439556459,0.659146877576857,-3.48347913594852,0.000494941697654963,0.0236360143898431,"RNU5E-1","Not Significant"
"RNU5E-4P",17.7291749995468,-3.4806175177865,0.975073602397441,-3.56959465339704,0.000357534018836895,0.0182429766237339,"RNU5E-4P","Not Significant"
"KIAA2013",974.331511336503,0.00240755884243756,0.342387112408754,0.00703168651851397,0.994389572124751,0.99978637956584,"KIAA2013","Not Significant"
"PLOD1",1700.05202182191,0.640708881113143,0.356193725446546,1.7987652093251,0.0720558288520361,0.623438263811419,"PLOD1","Not Significant"
"MFN2",2436.32236425407,0.310800279652664,0.459795636633194,0.675953086306923,0.499070431283908,0.948396752213202,"MFN2","Not Significant"
"MIIP",309.943279940728,0.107560821636787,0.391892363658139,0.274465214460306,0.783727132375441,0.981388013210005,"MIIP","Not Significant"
"TNFRSF1B",33.1038587344792,0.477763571170154,1.1621640192225,0.411098229912316,0.681000507868603,0.96821651029783,"TNFRSF1B","Not Significant"
"VPS13D",2030.26522262371,-0.00352932137820704,0.252566214678651,-0.0139738459583659,0.988850846902124,0.99978637956584,"VPS13D","Not Significant"
"SNORA59A",3.3992622164104,-1.2457576251867,1.16070298752007,-1.07327855496293,0.283146154081387,0.900526027525551,"SNORA59A","Not Significant"
"DHRS3",82.1428975557379,-0.147667978450424,1.82233745079823,-0.0810321811614757,0.935416359782489,0.995120167241948,"DHRS3","Not Significant"
"C1orf158",5.03078133929983,1.87488143682234,2.03501673318443,0.921310083720292,0.356888557974169,0.919841042524926,"C1orf158","Not Significant"
"HNRNPCL1",2.76579453403789,-1.67365902300307,1.41255726750177,-1.18484330618544,0.236079406513816,0.883067959075512,"HNRNPCL1","Not Significant"
"PRDM2",1726.03034432407,0.0280379128984911,0.195885677916831,0.143134062666876,0.886184303783313,0.992641298303243,"PRDM2","Not Significant"
"KAZN",202.469501287047,0.397752483838982,0.287590606539009,1.38305102738128,0.16664922026889,0.830849838299611,"KAZN","Not Significant"
"TMEM51-AS1",80.6854145693096,-0.0800030749725391,0.653082564237146,-0.122500705658846,0.902502487167204,0.993728297696545,"TMEM51-AS1","Not Significant"
"TMEM51",432.473349213991,0.352288722620243,0.245824237233326,1.43309189763036,0.1518315766224,0.812810299219562,"TMEM51","Not Significant"
"ENSG00000278480",7.02489883208771,-0.507849880971117,0.821114400597267,-0.618488581617512,0.536253322313077,0.952001379373138,"ENSG00000278480","Not Significant"
"FHAD1",48.6216974145508,0.659746376260091,1.10533890903361,0.596872480348043,0.550592521947092,0.952561849688252,"FHAD1","Not Significant"
"ENSG00000228140",3.18791830172805,0.715414580585258,1.19704258528504,0.59765173718937,0.5500723349713,0.952561849688252,"ENSG00000228140","Not Significant"
"EFHD2",1114.20712023827,0.477786005855938,0.349308948774566,1.36780350899137,0.171373589057236,0.833752669671481,"EFHD2","Not Significant"
"CASP9",149.285773307075,0.376080996095458,0.293046491089626,1.28334925525669,0.19936974352935,0.860508571489698,"CASP9","Not Significant"
"DNAJC16",971.190642446749,0.261376458051497,0.211047146397503,1.23847425806554,0.215540261232919,0.869959246230578,"DNAJC16","Not Significant"
"ENSG00000272510",2.47267860884886,0.0830664271636967,1.25555489727978,0.0661591359674229,0.947251130234916,0.995717991666607,"ENSG00000272510","Not Significant"
"AGMAT",133.491990750179,0.00309562997716223,0.606798944495479,0.0051015744263301,0.995929550185748,0.99978637956584,"AGMAT","Not Significant"
"DDI2",1364.83939684042,0.224642466322671,0.229096493667716,0.980558291077536,0.326810610972308,0.911104912755553,"DDI2","Not Significant"
"PLEKHM2",856.26538912727,0.24863430734614,0.274886901534088,0.904496743782849,0.365732060209717,0.920558935264017,"PLEKHM2","Not Significant"
"SLC25A34",10.1483827973737,-1.18311766353741,0.775218196165816,-1.52617375261447,0.126966598343604,0.772755552049117,"SLC25A34","Not Significant"
"FBLIM1",29.637230242849,-0.109594661749738,0.927660747758705,-0.118140885032084,0.905956028700075,0.994202998797607,"FBLIM1","Not Significant"
"UQCRHL",98.8143799965632,0.00894388567659046,0.324299409633442,0.0275790994707632,0.977997851530473,0.999559229594546,"UQCRHL","Not Significant"
"ENSG00000178715",5.46242812583257,-0.811109520959367,1.22412600844621,-0.662602963553494,0.507584871662787,0.95028009034503,"ENSG00000178715","Not Significant"
"ENSG00000179743",39.0282276837631,-0.31791864656855,0.405963667729845,-0.783120933817442,0.433556099241205,0.930899853414782,"ENSG00000179743","Not Significant"
"SPEN",4045.5464944582,-0.0462253454917868,0.280500165956611,-0.164796143111506,0.869104439888171,0.99083542505867,"SPEN","Not Significant"
"ZBTB17",253.863840749913,0.18209987560214,0.340997868341865,0.53402056877252,0.593327303403258,0.957510735745388,"ZBTB17","Not Significant"
"ENSG00000232456",2.52582530363975,0.232532447736616,1.49783427253149,0.155245778522355,0.876627559703372,0.991760491485343,"ENSG00000232456","Not Significant"
"FAM131C",36.1291055426281,-0.191802631763267,0.716680033860589,-0.267626587460614,0.788986763427674,0.981388013210005,"FAM131C","Not Significant"
"EPHA2",2056.9333091431,-0.129944266738357,0.387339436531318,-0.335479051402633,0.737263744616915,0.97644537187863,"EPHA2","Not Significant"
"ENSG00000227959",19.9385170259702,-0.421083476468535,0.582998957318645,-0.722271405776094,0.470127629444357,0.940202217307604,"ENSG00000227959","Not Significant"
"ENSG00000224621",16.1071807356641,-0.718267744691215,0.64211789716634,-1.11859169143381,0.263314369642506,0.893285178262643,"ENSG00000224621","Not Significant"
"ARHGEF19",25.3311487902299,0.0436081047579578,0.765938552601637,0.0569342078549717,0.954597604569597,0.996535012328316,"ARHGEF19","Not Significant"
"ANO7L1",5.943838728407,-0.779322476574194,1.09770134838896,-0.709958567253254,0.477729829856398,0.942915397136185,"ANO7L1","Not Significant"
"RSG1",37.1786274467369,-0.0802064482832193,0.649042847777846,-0.123576507402902,0.901650594261394,0.993728297696545,"RSG1","Not Significant"
"FBXO42",527.003011185385,0.122092551629461,0.202636156822191,0.602521058157428,0.546827350162881,0.952561849688252,"FBXO42","Not Significant"
"SZRD1",1916.6633034875,0.188817037057578,0.341319407945847,0.553197482070916,0.580128190944761,0.954700176251663,"SZRD1","Not Significant"
"NECAP2",514.024274012748,0.169798721801222,0.217802753447348,0.779598600631418,0.435627179861942,0.931932315604,"NECAP2","Not Significant"
"LINC01772",31.2980954668671,-0.0340921691412639,0.486650789483794,-0.0700546878336035,0.944150131918064,0.995717991666607,"LINC01772","Not Significant"
"CROCCP3",174.33049019399,-0.512451275273664,0.279603678284258,-1.83277730256711,0.0668356958865779,0.605600841901488,"CROCCP3","Not Significant"
"RNU1-1",21.8633482839564,-3.59495095064165,0.782982251825984,-4.59135688230213,4.40373571985526e-06,0.000431462726467885,"RNU1-1","Significant"
"ENSG00000261135",4.56091986261054,-1.89910016064002,1.38170691627045,-1.37445947347946,0.169299083464343,0.8335821785287,"ENSG00000261135","Not Significant"
"NBPF1",864.249484443142,-0.290257515372747,0.24732296879778,-1.17359708555849,0.240556449130755,0.88359337194062,"NBPF1","Not Significant"
"CROCCP2",502.90514581548,-0.227087357350691,0.323044845523555,-0.702959234599931,0.482081154631641,0.943514019521814,"CROCCP2","Not Significant"
"MST1P2",39.2319883794211,-1.69823383550507,0.844266212681551,-2.01149093733262,0.0442736266207593,0.501871979331139,"MST1P2","Not Significant"
"RNU1-3",5.01606732439591,-5.43249821111951,1.65561238909827,-3.28126211599463,0.00103343657097696,0.0429617286846974,"RNU1-3","Not Significant"
"EIF1AXP1",28.8365755816559,-0.0428172391719679,0.586787089947664,-0.0729689522920261,0.941830824108584,0.995527552404472,"EIF1AXP1","Not Significant"
"ESPNP",2.38812997346676,-1.56761985549535,1.44727815775582,-1.08315035855038,0.278741689645557,0.899486785776858,"ESPNP","Not Significant"
"CROCC",455.758139078397,-0.0586993098740442,0.283109425250046,-0.207337886480467,0.835745987817419,0.98693741124102,"CROCC","Not Significant"
"RNU1-4",4.61091223591202,-5.31778313660986,1.61616911675033,-3.29036304523777,0.00100058195997074,0.0419300098847978,"RNU1-4","Not Significant"
"MST1L",6.0255039010872,-1.97168979012185,1.22675796666711,-1.60723618162317,0.108002567832098,0.734330243838898,"MST1L","Not Significant"
"RNU1-2",27.7042425200392,-2.10988305117811,0.614315068100912,-3.43452921918484,0.00059358407449859,0.0275277912238024,"RNU1-2","Not Significant"
"ENSG00000272426",1.99152839738589,-0.614511078511596,1.58953202538829,-0.386598740193035,0.699053290750494,0.971562366571613,"ENSG00000272426","Not Significant"
"ATP13A2",761.63305506326,0.076453791525405,0.429000372848914,0.178213811371979,0.858555063443882,0.989006695190693,"ATP13A2","Not Significant"
"SDHB",1220.80151854744,0.470091336824788,0.37248198895238,1.26205118842642,0.206930367652353,0.862793899093412,"SDHB","Not Significant"
"PADI2",44.0972059894661,0.882467731584041,1.1340413452557,0.778161867974107,0.436473593547718,0.932415541380625,"PADI2","Not Significant"
"PADI1",6.04545781890637,0.729252086354719,2.07980208017192,0.350635328864772,0.725861948641725,0.975751620608522,"PADI1","Not Significant"
"RCC2",4180.14142391558,0.112970850790246,0.257940095621299,0.437973206601068,0.661405706237253,0.966045193010434,"RCC2","Not Significant"
"ARHGEF10L",254.858266012163,0.125121760551274,0.557621079812621,0.224384918506523,0.822457804810773,0.985900584080696,"ARHGEF10L","Not Significant"
"ACTL8",2.38805910912464,-0.157946329659866,1.67418334038559,-0.0943423135625567,0.9248372384232,0.994377471869064,"ACTL8","Not Significant"
"KLHDC7A",31.3505008905719,-0.360524607441951,0.693742035903839,-0.519681075649745,0.60328587901957,0.958657315373102,"KLHDC7A","Not Significant"
"ALDH4A1",156.944394790857,0.289218460376405,0.397735472025464,0.727162852494807,0.467126199486793,0.940202217307604,"ALDH4A1","Not Significant"
"IFFO2",314.790154918027,0.576155146160192,0.436338074527744,1.32043289319589,0.186690527458684,0.84842603495256,"IFFO2","Not Significant"
"ENSG00000272084",23.5192339438152,-0.207267745855317,0.560311675380476,-0.369915093621015,0.711445754850148,0.973196887967727,"ENSG00000272084","Not Significant"
"UBR4",9616.90903514502,0.0381556416538206,0.197239431385632,0.193448345423491,0.846607856244235,0.988349165252905,"UBR4","Not Significant"
"ENSG00000230424",10.4150540618787,-0.871935550214078,0.715393098704023,-1.21882018682266,0.222912447857795,0.874660682165937,"ENSG00000230424","Not Significant"
"EMC1",1999.95154846238,0.241152368398681,0.287332333600365,0.839280304367301,0.401312032917467,0.925925788130988,"EMC1","Not Significant"
"MRTO4",1658.08447984034,0.392547287117981,0.650273040535162,0.603665326175789,0.546066171320685,0.952561849688252,"MRTO4","Not Significant"
"AKR7L",27.242961492574,-0.314211046266714,0.530480391798292,-0.592314157365102,0.553640237372948,0.952561849688252,"AKR7L","Not Significant"
"AKR7A3",29.6027179000609,-0.843888659845806,0.52437900258893,-1.60931054767528,0.107548453866078,0.733455655721727,"AKR7A3","Not Significant"
"AKR7A2",573.10133024931,0.250959847911564,0.217745671244046,1.15253656468923,0.249100653357724,0.883616289405208,"AKR7A2","Not Significant"
"RNU6-1099P",9.73143457285714,-0.318306316086023,0.774587386184158,-0.410936611883253,0.681119015421036,0.96821651029783,"RNU6-1099P","Not Significant"
"PQLC2",182.763151632357,-0.200328442979723,0.368519634343801,-0.543603174187544,0.586714575020524,0.956006131408376,"PQLC2","Not Significant"
"CAPZB",2112.39781413745,0.115917751951511,0.242734386590046,0.477549776032701,0.632970684881986,0.962950809371267,"CAPZB","Not Significant"
"MINOS1",228.80635264337,1.95517685259073,0.407452186048316,4.79854304268939,1.59823964342603e-06,0.000176474408035227,"MINOS1","Not Significant"
"ENSG00000226396",25.7656461771529,-0.0970398012648316,0.507140513665092,-0.191346971204346,0.84825376318077,0.988394844777191,"ENSG00000226396","Not Significant"
"NBL1",312.756694902688,0.904811255576709,0.370195338933853,2.44414545624083,0.0145195712916276,0.283185918957921,"NBL1","Not Significant"
"TMCO4",308.181186907083,0.0366751652974143,0.362843173983892,0.10107718134734,0.919489191908997,0.994202998797607,"TMCO4","Not Significant"
"OTUD3",668.323007369662,0.193366237361998,0.24635837960746,0.784898153941837,0.432513284509687,0.93080728565452,"OTUD3","Not Significant"
"CAMK2N1",584.06881494278,0.492382033009792,0.662417539643419,0.743310681771564,0.457293605987653,0.937028226095627,"CAMK2N1","Not Significant"
"MUL1",343.991699858188,0.293334108199255,0.293234648233949,1.00033918217341,0.31714639138784,0.910392424051088,"MUL1","Not Significant"
"CDA",24.6293172501492,1.19957364967422,1.10821494356493,1.08243771358596,0.279058078034874,0.899601871663565,"CDA","Not Significant"
"PINK1",471.0076177785,0.197545479529049,0.498518226120756,0.396265310229996,0.691909315491515,0.970684606852547,"PINK1","Not Significant"
"PINK1-AS",584.494369505123,0.0568840981135485,0.347046762396027,0.163909029782667,0.869802758504998,0.990926245413015,"PINK1-AS","Not Significant"
"DDOST",3601.72175317289,0.314727390606811,0.276568605659418,1.13797222159909,0.255132081826289,0.889107258679981,"DDOST","Not Significant"
"KIF17",12.9053382533176,1.53902437552365,0.803063642854357,1.91644135457738,0.0553089412130493,0.558414269073598,"KIF17","Not Significant"
"SH2D5",11.425958838789,-1.06390488730912,0.76231593737768,-1.39562199233154,0.162828356213447,0.825160335678307,"SH2D5","Not Significant"
"HP1BP3",3834.64033943196,0.273834956734664,0.194116573754104,1.41067272844792,0.158341135858883,0.819831062713335,"HP1BP3","Not Significant"
"EIF4G3",3456.64854774437,-0.025358201274657,0.231975814648676,-0.109313987378648,0.912953452755923,0.994202998797607,"EIF4G3","Not Significant"
"MIR1256",3.09099803216972,-3.68468758181978,1.6446000901575,-2.24047633456405,0.0250600154719601,0.384825211835419,"MIR1256","Not Significant"
"RPS15AP6",10.8899630285475,-1.10342542262011,0.793798792238523,-1.39005681717963,0.1645116248409,0.827134539217635,"RPS15AP6","Not Significant"
